Emotions,Path
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-01-17.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-02-17.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-01-17.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-02-17.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-02-17.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-01-18.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-02-18.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-01-18.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-02-18.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-02-18.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-01-18.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-02-18.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-02-18.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-02-18.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-01-18.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-02-19.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-02-19.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-02-19.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
